报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20040930,,113768754.0,,,89461984.0,,,147150898.0,27735396.0,119415502.0,,36935645.0,,,,,,,174178.0,,,54094683.0,54094683.0,588567104.0,,14629208.0,,,,1044782454.0,,,,,,,,101680000.0,,,,,,634384298.0,275788931.0,358595367.0,,44835929.0,39165554.0,5670375.0,358595367.0,,358595367.0,,,,,,48237009.0,,,,,,,553348305.0,1598130759.0,,80000000.0,,,,,,60714894.0,,60714894.0,11320938.0,,,,86673516.0,66191984.0,,,,,35896570.0,35896570.0,469392.0,,,,,,,,7049935.0,,,,,3900000.0,,352217229.0,,40100000.0,,,,,,,,,,,,,40100000.0,392317229.0,,235000000.0,,,,523049706.0,,,,151367386.0,,,275018224.0,,,1184435316.0,21378214.0,1205813530.0,1598130759.0,定期报告,未审计,20041022,CNY,合并期末,2020-03-13T15:29:48
20040630,,128648995.0,,,97638125.0,,,124130361.0,5582780.0,118547581.0,,42948791.0,,,,,,,,,,39425837.0,39425837.0,583305472.0,,7441157.0,,,,1023538738.0,,,,,,,,101680000.0,,,,,,638677466.0,274770738.0,363906728.0,,30844448.0,28739152.0,2105296.0,363906728.0,,363906728.0,,,,,,49748293.0,,,,,,,546179469.0,1569718207.0,,80000000.0,,,,,,38347460.0,,38347460.0,12440863.0,,,,90120882.0,63307713.0,,,,,22262899.0,22262899.0,875301.0,,,,,,,,7692810.0,,,,,3900000.0,,318947928.0,,40100000.0,,,,,,,,,,,,,40100000.0,359047928.0,,235000000.0,,,,523049706.0,,,,151367386.0,,,279878684.0,,,1189295776.0,21374503.0,1210670279.0,1569718207.0,定期报告,未审计,20040810,CNY,合并期末,2020-03-13T15:29:48
20040331,,95212409.0,,,107638125.0,,,159060732.0,33689733.0,125370999.0,,34982005.0,,,,,,,,,,33253731.0,33253731.0,572587776.0,,2246140.0,,,,1004980918.0,,,,,,,,101680000.0,,,,,,636306322.0,264471237.0,371835085.0,,25449566.0,24800524.0,649042.0,371835085.0,,371835085.0,,,,,,51259578.0,,,,,,,550224229.0,1555205147.0,,20000000.0,,,,,,63391239.0,,63391239.0,15353087.0,,,,91677756.0,73209566.0,,,,,28321142.0,28321142.0,743550.0,,,,,,,,4373100.0,,,,,3900000.0,,300969440.0,,40100000.0,,,,,,,,,,,,,40100000.0,341069440.0,,235000000.0,,,,523049706.0,,,,151367386.0,,,283057436.0,,,1192474528.0,21661179.0,1214135707.0,1555205147.0,定期报告,未审计,20040422,CNY,合并期末,2020-03-13T15:29:48
20031231,,112299187.0,,,107638125.0,,,160393875.0,45612223.0,114781652.0,,33735174.0,,,,,,,,,,33511638.0,33511638.0,571711981.0,,1202315.0,,,,1020492295.0,,,,,,,,101680000.0,,,,,,636203914.0,254549235.0,381654679.0,,3578447.0,3424705.0,153742.0,381654679.0,,381654679.0,,,,,,52770862.0,,,693701.0,,,,540377689.0,1560869984.0,,20000000.0,,,,,,59040666.0,800000.0,58240666.0,26822298.0,,,,92057690.0,189908649.0,,,,,26233327.0,26233327.0,1874763.0,,,,,,,,1539123.0,,,,,3900000.0,,421376516.0,,40100000.0,,,,,,,,,,,,,40100000.0,461476516.0,,235000000.0,,,,523049706.0,,,,138831350.0,,,180165606.0,,,1077046662.0,22346806.0,1099393468.0,1560869984.0,定期报告,是,20050630,CNY,合并期末,2020-03-13T15:29:48
20030930,,170294568.0,,,30000000.0,,,173401009.0,38667411.0,134733598.0,,33945648.0,,,,,,,,,,21697838.0,21697838.0,531222282.0,,10701916.0,,,,971263261.0,,,,,,,,102520000.0,,,,,,628501197.0,246901657.0,381599540.0,,4704365.0,4570811.0,133554.0,381599540.0,101642.0,381701182.0,,,,,,54282147.0,,,,,,,543207694.0,1514470955.0,,,,,,,,61992086.0,13039175.0,48952911.0,19671794.0,,,,98840016.0,68737189.0,,,,,16721143.0,16721143.0,474640.0,,,,,,,,4348712.0,,,,,,,270785580.0,,44000000.0,,,,,,,,,,,,,44000000.0,314785580.0,,235000000.0,,,,522075013.0,,,,147281286.0,,,273794099.0,,,1178150398.0,21534977.0,1199685375.0,1514470955.0,定期报告,未审计,20031025,CNY,合并期末,2020-03-13T15:29:48
20030630,,160929882.0,,,,,,178068188.0,50889983.0,127178205.0,,30474754.0,,,,,,,,,,27911188.0,27911188.0,549151233.0,,6352484.0,,,,952887729.0,,,,,,,,102520000.0,,,,,,619924083.0,236566795.0,383357288.0,,11392650.0,11264896.0,127754.0,383357288.0,,383357288.0,,,,,,55793432.0,,,,,,,553063370.0,1505951099.0,,,,,,,,54647681.0,17716297.0,36931384.0,19872243.0,,,,96417769.0,51572292.0,,23500000.0,,,16631710.0,40131710.0,393912.0,,,,,,,,4971223.0,,,,,,,268006830.0,,44000000.0,,,,,,,,,,,,,44000000.0,312006830.0,,235000000.0,,,,521975013.0,,,,147281286.0,,,267999587.0,,,1172255886.0,21688383.0,1193944269.0,1505951099.0,定期报告,未审计,20030818,CNY,合并期末,2020-03-13T15:29:48
20030331,,89132021.0,,,,,,170200151.0,54133201.0,116066950.0,,30896051.0,,,,,,,,,,28694653.0,28694653.0,573783759.0,,4254380.0,,,,896961015.0,,,,,,,,163250000.0,,,,,,653984144.0,235412439.0,418571705.0,,7637026.0,7486084.0,150942.0,418571705.0,,418571705.0,,,,,,60419727.0,,,,,,,649878458.0,1546839473.0,,18000000.0,,,,,,55329588.0,5977123.0,49352465.0,12317829.0,,,,93927296.0,45417398.0,,23500000.0,,,35944980.0,59444980.0,1179661.0,,,,,,,,12439407.0,,,,,,,298056159.0,,44000000.0,,,,,,,,,,,,,-7298596.0,290757563.0,,235000000.0,,,,521647019.0,,,,147281286.0,,,274960253.0,,,1178888558.0,,1178888558.0,1546839473.0,定期报告,未审计,20030425,CNY,合并期末,2020-03-13T15:29:48
20021231,,95520554.0,,,,,,182528212.0,54155609.0,128372603.0,,29407267.0,,,,,,,,,,26675817.0,26675817.0,569697970.0,,5803708.0,,,,909633528.0,,,,,,,,163250000.0,,,,,,640345090.0,226105668.0,414239422.0,,17889678.0,17733237.0,156441.0,414239422.0,,414239422.0,,,,,,61827378.0,,,,,,,657206478.0,1566840006.0,,18000000.0,,,,,,58360996.0,,58360996.0,21878300.0,,,,91861251.0,76650810.0,,23500000.0,,,33546741.0,33546741.0,1466315.0,,,,,,,,10329127.0,,,,,,,312093540.0,,44000000.0,,,,,,,,,,,,,44000000.0,356093540.0,,235000000.0,,,,521647019.0,,,,147281286.0,,,257481707.0,23500000.0,,1184910012.0,25836454.0,1210746466.0,1566840006.0,定期报告,是,20040415,CNY,合并期末,2020-03-13T15:29:48
20020930,,109145816.0,,,,,,104314913.0,26262940.0,78051973.0,,31668774.0,,,,,,,7770.0,,,33031664.0,33031664.0,555906835.0,,19106136.0,,,,853181908.0,,,,,,,,164210000.0,,,,,,639915990.0,217968763.0,421947227.0,,10126423.0,9972631.0,153792.0,421947227.0,77857.0,422025084.0,,,,,,60222042.0,,,195868.0,,278533.0,,657057950.0,1510239858.0,,24000000.0,,,,,,46559564.0,,46559564.0,17735996.0,,,,78393477.0,51161609.0,,,,,23084658.0,23084658.0,420723.0,,,,,,,,19703755.0,,,,,,,261059782.0,,44000000.0,,,,,,132819.0,132819.0,,,,,,44132819.0,305192601.0,,235000000.0,,,,521493842.0,,,,137872364.0,,,284598577.0,,,1178964783.0,26082474.0,1205047257.0,1510239858.0,其他,未审计,20021029,CNY,合并期末,2020-03-13T15:29:48
20020630,,58630051.0,,,,,,92116658.0,27708734.0,64407924.0,,26695126.0,,,,,,,,,,44141178.0,44141178.0,548356751.0,,11881072.0,,,,781820836.0,,,,,,,,164210000.0,,,,,,625061484.0,207663869.0,417397615.0,,15085104.0,10804674.0,4280430.0,417397615.0,,417397615.0,,,,,,59847495.0,,,199636.0,,278533.0,,657018383.0,1438839219.0,,24000000.0,,,,,,48521166.0,425502.0,48095664.0,14463992.0,,,,76504217.0,36564183.0,,,,,30303943.0,30303943.0,320331.0,,,,,,,,17236938.0,,,,,,,247914770.0,,,,,,,,132819.0,132819.0,,,,,,132819.0,248047589.0,,235000000.0,,,,521042894.0,,,,137872364.0,,,270718592.0,,,1164633850.0,26157780.0,1190791630.0,1438839219.0,其他,未审计,20020809,CNY,合并期末,2020-03-13T15:29:48
20020331,,65330380.0,,,,,,137341486.0,52730202.0,84611284.0,,20179958.0,,,,,,,,,,62956471.0,62956471.0,533893314.0,,5017085.0,,,,824718694.0,,,,,,,,164210000.0,,,,,,625081094.0,197751900.0,427329194.0,,11324923.0,7037693.0,4287230.0,427329194.0,12511.0,427341705.0,,,,,,61120146.0,,,195011.0,,,,664191785.0,1488910479.0,,24000000.0,,,,,,56162750.0,765502.0,55397248.0,10769627.0,,,,82097986.0,48099308.0,,47000000.0,,,19539041.0,66539041.0,518059.0,,,,,,,,14868038.0,,,,,,,303054809.0,,,,,,,,132819.0,132819.0,,,,,,132819.0,303187628.0,,235000000.0,,,,521042894.0,,,,137872364.0,,,265183540.0,,,1159098798.0,26624053.0,1185722851.0,1488910479.0,其他,未审计,20020420,CNY,合并期末,2020-03-13T15:29:48
20011231,,132199054.0,,,,,,178323088.0,41253509.0,137069579.0,,70848938.0,,,,,,,,,,36909626.0,36909626.0,481942040.0,,3911843.0,,,,904134589.0,,,,,,,,164210000.0,,,,,,579015186.0,191359303.0,387655883.0,,11380388.0,2991458.0,8388930.0,387655883.0,,387655883.0,,,,,,54589931.0,,,,,,,617836202.0,1521970791.0,,24000000.0,,,,,,41680752.0,660000.0,41020752.0,28023810.0,,,,81513419.0,85029525.0,,47000000.0,,,39769535.0,86769535.0,440162.0,,,,,,,,10678488.0,,,,,,,358135691.0,,132819.0,,,,,,,,,,,,,132819.0,358268510.0,,235000000.0,,,,521042894.0,,,,137872364.0,,,243346023.0,,,1137261281.0,26441000.0,1163702281.0,1521970791.0,其他,是,20020313,CNY,合并期末,2020-03-13T15:29:48
20010630,,121642345.17,,,80000000.0,,,111494452.39,5986340.0,105508112.39,,69651637.32,,,,,,,,,,59127172.49,59127172.49,552510063.09,,12260771.58,,1695900.0,,1008382342.04,,,,,,,,165050000.0,,,,,,580367518.21,175063767.35,405303750.86,,29082911.94,29082911.94,,405303750.86,,405303750.86,,,,,,57771830.59,,,,,,,657208493.39,1665590835.43,,72600000.0,,,,,,133487078.02,5387000.0,128100078.02,38527633.83,,,,100979861.06,50124826.62,,,,,62114104.61,62114104.61,312176.28,,,,,,,,19527319.74,,,,,,,477673000.16,,,,,,,,2482818.69,2482818.69,,,,,,2482818.69,480155818.85,,235000000.0,,,,521042893.84,,,,122001765.1,,,280442452.32,,,1158487111.26,26947905.32,1185435016.58,1665590835.43,其他,未审计,20010720,CNY,合并期末,2020-03-13T15:29:48
20001231,,101347908.33,,,40000000.0,,,143364831.46,6925000.0,136439831.46,,105307157.95,,,,,,,,,,82019871.63,82019871.63,529288851.14,,3822906.82,,1695900.0,,1002155945.07,,,,,,,,104200000.0,,,,,,515654213.8,163711254.13,351942959.67,,70154866.48,70154866.48,,351942959.67,,351942959.67,,,,,,59565713.09,,,,,,,585863539.24,1588019484.31,,,,,,,,121210767.06,6107528.3,115103238.76,32301164.47,,,,33641289.92,60881664.86,,70848747.08,,,105391457.22,176240204.3,654800.9,,,,,,,,16720538.84,,,,,,,441650430.35,,,,,,,,2482818.69,2482818.69,,,,,,2482818.69,444133249.04,,235000000.0,,,,521042893.84,,,,122001765.1,,,239169872.81,,,1117214531.75,26671703.52,1143886235.27,1588019484.31,定期报告,是,20010215,CNY,合并期末,2020-03-13T15:29:48
20000630,,110566519.77,,,150000000.0,,,61989010.05,10718915.55,51270094.5,,1186206.46,,,,,,,,,,342316790.63,342316790.63,494157762.24,,8784058.84,,,,1164054725.43,,,,,,,,1500000.0,,,,,,487116990.9,149508369.72,337608621.18,,4721530.34,4382405.1,339125.24,337608621.18,,337608621.18,,,,,,63206483.71,,,,,,,407036635.23,1571091360.66,,105200000.0,,,,,,126764586.94,20414920.0,106349666.94,18411111.52,,,,95682286.22,76479334.08,,349659.08,,,37945541.77,38295200.85,314356.33,,,,,,,,10851894.4,,,,,,,471998770.34,,,,,,,,2500147.24,2500147.24,,,,,,2500147.24,474498917.58,,235000000.0,,,,521042893.84,,,,109927423.1,,,223625603.05,,,1089595919.99,6996523.09,1096592443.08,1571091360.66,其他,未审计,20000817,CNY,合并期末,2020-03-13T15:29:48
19991231,,134055379.3,,,130000000.0,,,137092735.32,400000.0,136692735.32,,3725025.42,,,,,,,,,,211749342.71,211749342.71,519685448.03,,3021674.9,,5000000.0,,1139942249.64,,,,,,,,2589591.67,,,,,,462040689.53,137843335.94,324197353.59,,11813595.68,11813595.68,,324197353.59,,324197353.59,,,,,,64908053.85,,,,,,,403508594.79,1543450844.43,,55200000.0,,,,,,97530408.53,6946920.0,90583488.53,45113647.14,,,,29053560.35,91619049.04,,68539716.37,,,95901963.94,164441680.31,553808.06,,,,,,,,8348613.76,,,,,,,491860767.19,,,,,,,,2500147.24,2500147.24,,,,,,2500147.24,494360914.43,,235000000.0,,,,521042893.84,,,,109927423.1,,,174595856.46,,,1040566173.4,8523756.6,1049089930.0,1543450844.43,其他,是,20000331,CNY,合并期末,2020-03-13T15:29:48
19990630,,175124475.22,,,90000000.0,,,65742031.75,5458372.0,60283659.75,,118492.85,,,,,,,,,,311065255.27,311065255.27,441251889.06,,10217325.51,1443277.08,5000000.0,,1097449540.98,,,1934691.67,,,,,893437.13,,,,,,457617249.74,123526847.29,334090402.45,,7745622.06,7530880.85,214741.21,334090402.45,,334090402.45,,,,,,67438534.71,,,684366.13,,,,412787054.15,1510236595.13,,96405309.0,,,,,,73514924.8,,73514924.8,30831937.24,,,,90986257.76,100768325.34,,389716.7,,,53781957.73,54171674.43,3640552.67,,,,,,,,17950397.19,,,,,,,468269378.43,,,,,,,,2500147.24,2500147.24,,,,,,2500147.24,470769525.67,,235000000.0,,,,521042893.84,,,,79898358.82,,,193966267.65,,,1029907520.31,9559549.15,1039467069.46,1510236595.13,其他,未审计,19990817,CNY,合并期末,2020-03-13T15:29:48
19981231,,211053339.9,,,110000000.0,,,118246667.87,,118246667.87,,5291661.21,,,,,,,,,,191225050.75,191225050.75,484384477.35,,2776099.41,,5000000.0,,1126608143.19,,,,,,,,9900811.26,,,,,,453807888.61,107935686.05,345872202.56,,3868982.66,3868982.66,,345872202.56,,345872202.56,,,,,,67574929.47,,,,,,238711.76,427455637.71,1554063780.9,,108190000.0,,,,,,95619722.2,,95619722.2,81004333.99,,,,26331821.59,116720800.95,,66208747.82,,,76909023.22,143117771.04,996851.67,,,,,,,,8905063.56,,,,,,,580886365.0,,,,,,,,2500147.24,2500147.24,,,,,,2500147.24,583386512.24,,235000000.0,,,,521042893.84,,,,79898358.82,,,123692938.42,,,959634191.08,11043077.58,970677268.66,1554063780.9,其他,是,19990406,CNY,合并期末,2020-03-13T15:29:48
19980630,,237085398.12,,,60000000.0,,,117270681.35,,117270681.35,,2569197.1,,,,,,,,,,255473369.66,255473369.66,381227865.76,,5837778.8,206977.55,,,1058432753.65,,,10785897.06,,,,,,,,,,,424604921.26,96028374.08,328576547.18,,3983052.43,3983052.43,,328576547.18,,328576547.18,,,,,,69855022.16,,,1097706.37,,,,414469370.3,1472902123.95,,95679797.01,,,,,,72603978.71,,72603978.71,24096772.67,,,,67635798.19,196997455.25,,408747.82,,,32949749.96,33358497.78,4963950.53,,,,,,,,3848564.86,,,,,,,499184815.0,,,,,,,,2511631.68,2511631.68,,,,,,2511631.68,501696446.68,,235000000.0,,,,521042893.84,,,,51696966.72,,,154889970.55,,,962629831.11,8575846.16,971205677.27,1472902123.95,定期报告,未审计,19980819,CNY,合并期末,2020-03-13T15:29:48
19971231,,285166767.86,,,,,,130807297.75,,130807297.75,,611814.93,,,,,,,,,,194402604.48,194402604.48,448480140.97,,2461827.75,,144000.0,,1061516186.05,,,,,,,,10196019.89,,,,,,422686498.38,83842098.9,338844399.48,,4799654.55,4799654.55,,338844399.48,,338844399.48,,,,,,72272422.7,,,,,,2748710.82,428861207.44,1490377393.49,,87840000.0,,,,,,79781224.09,,79781224.09,40690159.64,,,,23027034.94,200282826.1,,82658747.82,,,55293565.69,137952313.51,1559371.58,,,,,,,,3330715.85,,,,,,,574463645.71,,20000000.0,,,,,,2511631.68,2511631.68,,,,,,22511631.68,596975277.39,,235000000.0,,,,521042893.84,,,,51696966.72,,,76687370.01,,,884427230.57,8974885.53,893402116.1,1490377393.49,定期报告,是,19980401,CNY,合并期末,2020-03-13T15:29:48
19970630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976491652.87,,,,,,,,10099810.41,,,,,,,,257854884.05,,36980526.24,36980526.24,,257854884.05,,257854884.05,,,,,,,,,,,,,379806483.54,1356298136.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443737096.93,,,,,,,,,,,,,,,2574793.54,446311890.47,,235000000.0,,,,521042893.84,,,,13673006.64,,,130977165.26,,,900693065.74,9293180.2,909986245.94,1356298136.41,定期报告,未审计,19970812,CNY,合并期末,2020-03-13T15:29:48
19961231,,416386280.61,,,102197381.89,,,131427959.12,,131427959.12,,2613887.58,,,,,,,,,,30471318.74,30471318.74,381407986.4,,3120777.3,,4144000.0,,1070999526.78,,,8824697.48,,,,,,,,,,,306374944.13,63745605.79,242629338.34,,25809655.78,25809655.78,,242629338.34,,242629338.34,,,,,,76802279.25,,,,,,4987184.83,359111584.6,1430111111.38,,60700000.0,,,,,,70472478.65,2347834.4,68124644.25,156560609.01,,,,18599942.43,204156601.21,,47867791.2,,,81284304.78,129152095.98,1958843.48,,,,,,,,444420.16,,,,,,,642044990.92,,,,,,,,2574793.54,2574793.54,,,,,,2574793.54,644619784.46,,235000000.0,,,,521042893.84,,,,13673006.64,,,6824235.32,,,776540135.8,8951191.12,785491326.92,1430111111.38,定期报告,是,19970423,CNY,合并期末,2020-03-13T15:29:48
19960630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623991139.17,,,,,,,,11148875.25,,,,,,,,209247262.77,,10389550.19,10389550.19,,209247262.77,,209247262.77,,,,,,,,,,,,,305593095.15,929584234.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319993248.3,,,,,,,,,,,,,,,4831452.21,324824700.51,,215000000.0,,,,384456072.67,,,,,,,5303461.14,,,604759533.81,,604759533.81,929584234.32,其他,未审计,19960821,CNY,合并期末,2020-03-13T15:29:48
19951231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368421781.0,,,,,,,,9671237.0,,,,,,,,,,,,,,,,,,,,,31332922.0,,,,,,,231050554.0,599472335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281316786.0,,,,,,,,,,,,,,,2378202.0,283694988.0,,,,,,,,,,,,,,,,315777347.0,,315777347.0,599472335.0,招股说明书/意向书,未审计,19960828,CNY,合并期末,2020-03-13T15:29:48
19941231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269018173.0,,,,,,,,13304835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,202977106.0,471995279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161435448.0,,,,,,,,,,,,,,,2378202.0,163813650.0,,,,,,,,,,,,,,,,308181629.0,,308181629.0,471995279.0,其他,未审计,19941231,CNY,合并期末,2020-03-13T15:29:48
19931231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277245005.0,,,,,,,,4249800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,139089162.0,416334167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162852289.0,,,,,,,,,,,,,,,14780356.0,177632645.0,,,,,,,,,,,,,,,,238701522.0,,238701522.0,416334167.0,其他,未审计,19931231,CNY,合并期末,2020-03-13T15:29:48
